ایستگاه,تاریخ,SO2 ppb
شادآباد.منطقه18,1398/03/01,3
شادآباد.منطقه18,1398/03/02,6
شادآباد.منطقه18,1398/03/03,4
شادآباد.منطقه18,1398/03/04,6
شادآباد.منطقه18,1398/03/05,6
شادآباد.منطقه18,1398/03/06,6
شادآباد.منطقه18,1398/03/07,6
شادآباد.منطقه18,1398/03/08,4
شادآباد.منطقه18,1398/03/09,4
شادآباد.منطقه18,1398/03/10,9
شادآباد.منطقه18,1398/03/11,4
شادآباد.منطقه18,1398/03/12,7
شادآباد.منطقه18,1398/03/13,6
شادآباد.منطقه18,1398/03/14,5
شادآباد.منطقه18,1398/03/15,5
شادآباد.منطقه18,1398/03/16,4
شادآباد.منطقه18,1398/03/17,5
شادآباد.منطقه18,1398/03/18,5
شادآباد.منطقه18,1398/03/19,5
شادآباد.منطقه18,1398/03/20,8
شادآباد.منطقه18,1398/03/21,6
شادآباد.منطقه18,1398/03/22,6
شادآباد.منطقه18,1398/03/23,6
شادآباد.منطقه18,1398/03/24,3
شادآباد.منطقه18,1398/03/25,2
شادآباد.منطقه18,1398/03/26,5
شادآباد.منطقه18,1398/03/27,5
شادآباد.منطقه18,1398/03/28,4
شادآباد.منطقه18,1398/03/29,5
شادآباد.منطقه18,1398/03/30,3
شادآباد.منطقه18,1398/03/31,5
شادآباد.منطقه18,1398/04/01,5
شادآباد.منطقه18,1398/04/02,8
شادآباد.منطقه18,1398/04/03,8
شادآباد.منطقه18,1398/04/04,6
شادآباد.منطقه18,1398/04/05,6
شادآباد.منطقه18,1398/04/06,4
شادآباد.منطقه18,1398/04/07,5
شادآباد.منطقه18,1398/04/08,7
شادآباد.منطقه18,1398/04/09,8
شادآباد.منطقه18,1398/04/10,4
شادآباد.منطقه18,1398/04/11,3
شادآباد.منطقه18,1398/04/12,11
شادآباد.منطقه18,1398/04/13,8
شادآباد.منطقه18,1398/04/14,6
شادآباد.منطقه18,1398/04/15,6
شادآباد.منطقه18,1398/04/16,6
شادآباد.منطقه18,1398/04/17,6
شادآباد.منطقه18,1398/04/18,6
شادآباد.منطقه18,1398/04/19,9
شادآباد.منطقه18,1398/04/20,17
شادآباد.منطقه18,1398/04/23,7
شادآباد.منطقه18,1398/04/24,8
شادآباد.منطقه18,1398/05/05,5
شادآباد.منطقه18,1398/05/06,8
شادآباد.منطقه18,1398/05/07,6
شادآباد.منطقه18,1398/05/08,4
شادآباد.منطقه18,1398/05/09,7
شادآباد.منطقه18,1398/05/10,6
شادآباد.منطقه18,1398/05/11,5
شادآباد.منطقه18,1398/05/12,4
شادآباد.منطقه18,1398/05/13,4
شادآباد.منطقه18,1398/05/14,7
شادآباد.منطقه18,1398/05/15,4
شادآباد.منطقه18,1398/05/16,7
شادآباد.منطقه18,1398/05/17,10
شادآباد.منطقه18,1398/05/18,9
شادآباد.منطقه18,1398/05/19,7
شادآباد.منطقه18,1398/05/20,9
شادآباد.منطقه18,1398/05/21,4
شادآباد.منطقه18,1398/05/22,9
شادآباد.منطقه18,1398/05/23,8
شادآباد.منطقه18,1398/05/24,8
شادآباد.منطقه18,1398/05/25,9
شادآباد.منطقه18,1398/05/26,11
شادآباد.منطقه18,1398/05/27,10
شادآباد.منطقه18,1398/05/28,8
شادآباد.منطقه18,1398/05/29,5
شادآباد.منطقه18,1398/05/30,7
شادآباد.منطقه18,1398/05/31,8
شادآباد.منطقه18,1398/06/01,6
شادآباد.منطقه18,1398/06/02,8
شادآباد.منطقه18,1398/06/03,8
شادآباد.منطقه18,1398/06/04,6
شادآباد.منطقه18,1398/06/05,10
شادآباد.منطقه18,1398/06/06,6
شادآباد.منطقه18,1398/06/07,3
شادآباد.منطقه18,1398/06/08,3
شادآباد.منطقه18,1398/06/09,6
شادآباد.منطقه18,1398/06/10,6
شادآباد.منطقه18,1398/06/11,8
شادآباد.منطقه18,1398/06/12,7
شادآباد.منطقه18,1398/06/13,8
شادآباد.منطقه18,1398/06/14,11
شادآباد.منطقه18,1398/06/15,8
شادآباد.منطقه18,1398/06/16,10
شادآباد.منطقه18,1398/06/17,5
شادآباد.منطقه18,1398/06/18,4
شادآباد.منطقه18,1398/06/19,6
شادآباد.منطقه18,1398/06/20,8
شادآباد.منطقه18,1398/06/21,14
شادآباد.منطقه18,1398/06/22,3
شادآباد.منطقه18,1398/06/23,5
شادآباد.منطقه18,1398/06/24,10
شادآباد.منطقه18,1398/06/25,11
شادآباد.منطقه18,1398/06/26,10
شادآباد.منطقه18,1398/06/27,10
شادآباد.منطقه18,1398/06/28,9
شادآباد.منطقه18,1398/06/29,6
شادآباد.منطقه18,1398/06/30,9
شادآباد.منطقه18,1398/06/31,6
شادآباد.منطقه18,1398/07/01,10
شادآباد.منطقه18,1398/07/02,7
شادآباد.منطقه18,1398/07/03,7
شادآباد.منطقه18,1398/07/04,8
شادآباد.منطقه18,1398/07/05,8
شادآباد.منطقه18,1398/07/06,4
شادآباد.منطقه18,1398/07/07,5
شادآباد.منطقه18,1398/07/08,9
شادآباد.منطقه18,1398/07/09,9
شادآباد.منطقه18,1398/07/10,9
شادآباد.منطقه18,1398/07/11,10
شادآباد.منطقه18,1398/07/12,10
شادآباد.منطقه18,1398/07/13,6
شادآباد.منطقه18,1398/07/14,9
شادآباد.منطقه18,1398/07/15,7
شادآباد.منطقه18,1398/07/16,13
شادآباد.منطقه18,1398/07/17,10
شادآباد.منطقه18,1398/07/18,9
شادآباد.منطقه18,1398/07/19,7
شادآباد.منطقه18,1398/07/20,11
شادآباد.منطقه18,1398/07/21,3
شادآباد.منطقه18,1398/07/22,8
شادآباد.منطقه18,1398/07/23,6
شادآباد.منطقه18,1398/07/24,7
شادآباد.منطقه18,1398/07/25,8
شادآباد.منطقه18,1398/07/26,7
شادآباد.منطقه18,1398/07/27,6
شادآباد.منطقه18,1398/07/28,9
شادآباد.منطقه18,1398/07/29,5
شادآباد.منطقه18,1398/07/30,8
شادآباد.منطقه18,1398/08/01,4
شادآباد.منطقه18,1398/08/02,5
شادآباد.منطقه18,1398/08/03,3
شادآباد.منطقه18,1398/08/04,4
شادآباد.منطقه18,1398/08/05,5
شادآباد.منطقه18,1398/08/06,5
شادآباد.منطقه18,1398/08/07,6
شادآباد.منطقه18,1398/08/08,12
شادآباد.منطقه18,1398/08/09,7
شادآباد.منطقه18,1398/08/10,9
شادآباد.منطقه18,1398/08/11,9
شادآباد.منطقه18,1398/08/12,8
شادآباد.منطقه18,1398/08/13,14
شادآباد.منطقه18,1398/08/14,13
شادآباد.منطقه18,1398/08/15,11
شادآباد.منطقه18,1398/08/16,8
شادآباد.منطقه18,1398/08/17,9
شادآباد.منطقه18,1398/08/18,13
شادآباد.منطقه18,1398/08/19,12
شادآباد.منطقه18,1398/08/20,15
شادآباد.منطقه18,1398/08/21,12
شادآباد.منطقه18,1398/08/22,13
شادآباد.منطقه18,1398/08/23,12
شادآباد.منطقه18,1398/08/24,4
شادآباد.منطقه18,1398/08/25,6
شادآباد.منطقه18,1398/08/26,5
شادآباد.منطقه18,1398/08/27,10
شادآباد.منطقه18,1398/08/28,7
شادآباد.منطقه18,1398/08/29,6
شادآباد.منطقه18,1398/08/30,6
شادآباد.منطقه18,1398/09/01,10
شادآباد.منطقه18,1398/09/02,7
شادآباد.منطقه18,1398/09/03,12
شادآباد.منطقه18,1398/09/04,11
شادآباد.منطقه18,1398/09/05,9
شادآباد.منطقه18,1398/09/06,13
شادآباد.منطقه18,1398/09/07,18
شادآباد.منطقه18,1398/09/08,9
شادآباد.منطقه18,1398/09/09,11
شادآباد.منطقه18,1398/09/10,14
شادآباد.منطقه18,1398/09/11,14
شادآباد.منطقه18,1398/09/12,11
شادآباد.منطقه18,1398/09/13,7
شادآباد.منطقه18,1398/09/14,11
شادآباد.منطقه18,1398/09/15,9
شادآباد.منطقه18,1398/09/16,9
شادآباد.منطقه18,1398/09/17,6
شادآباد.منطقه18,1398/09/18,7
شادآباد.منطقه18,1398/09/19,12
شادآباد.منطقه18,1398/09/20,11
شادآباد.منطقه18,1398/09/21,9
شادآباد.منطقه18,1398/09/22,10
شادآباد.منطقه18,1398/09/23,10
شادآباد.منطقه18,1398/09/24,13
شادآباد.منطقه18,1398/09/25,12
شادآباد.منطقه18,1398/09/26,7
شادآباد.منطقه18,1398/09/27,10
شادآباد.منطقه18,1398/09/28,12
شادآباد.منطقه18,1398/09/29,12
شادآباد.منطقه18,1398/09/30,14
شادآباد.منطقه18,1398/10/01,13
شادآباد.منطقه18,1398/10/02,14
شادآباد.منطقه18,1398/10/03,20
شادآباد.منطقه18,1398/10/04,18
شادآباد.منطقه18,1398/10/05,12
شادآباد.منطقه18,1398/10/06,18
شادآباد.منطقه18,1398/10/07,4
شادآباد.منطقه18,1398/10/08,8
شادآباد.منطقه18,1398/10/09,10
شادآباد.منطقه18,1398/10/10,14
شادآباد.منطقه18,1398/10/11,9
شادآباد.منطقه18,1398/10/12,9
شادآباد.منطقه18,1398/10/13,13
شادآباد.منطقه18,1398/10/14,8
شادآباد.منطقه18,1398/10/15,4
شادآباد.منطقه18,1398/10/16,7
شادآباد.منطقه18,1398/10/17,11
شادآباد.منطقه18,1398/10/18,14
شادآباد.منطقه18,1398/10/19,4
شادآباد.منطقه18,1398/10/20,9
شادآباد.منطقه18,1398/10/21,7
شادآباد.منطقه18,1398/10/22,5
شادآباد.منطقه18,1398/10/23,4
شادآباد.منطقه18,1398/10/24,4
شادآباد.منطقه18,1398/10/25,9
شادآباد.منطقه18,1398/10/26,9
شادآباد.منطقه18,1398/10/27,7
شادآباد.منطقه18,1398/10/28,6
شادآباد.منطقه18,1398/10/29,6
شادآباد.منطقه18,1398/10/30,10
شادآباد.منطقه18,1398/11/01,
شادآباد.منطقه18,1398/11/02,
شادآباد.منطقه18,1398/11/03,
شادآباد.منطقه18,1398/11/04,
شادآباد.منطقه18,1398/11/05,
شادآباد.منطقه18,1398/11/06,19
شادآباد.منطقه18,1398/11/07,15
شادآباد.منطقه18,1398/11/08,8
شادآباد.منطقه18,1398/11/09,9
شادآباد.منطقه18,1398/11/10,6
شادآباد.منطقه18,1398/11/11,9
شادآباد.منطقه18,1398/11/12,9
شادآباد.منطقه18,1398/11/13,8
شادآباد.منطقه18,1398/11/14,6
شادآباد.منطقه18,1398/11/15,8
شادآباد.منطقه18,1398/11/16,8
شادآباد.منطقه18,1398/11/17,11
شادآباد.منطقه18,1398/11/18,8
شادآباد.منطقه18,1398/11/19,11
شادآباد.منطقه18,1398/11/20,5
شادآباد.منطقه18,1398/11/21,6
شادآباد.منطقه18,1398/11/22,7
شادآباد.منطقه18,1398/11/23,8
شادآباد.منطقه18,1398/11/24,11
شادآباد.منطقه18,1398/11/25,6
شادآباد.منطقه18,1398/11/26,7
شادآباد.منطقه18,1398/11/27,10
شادآباد.منطقه18,1398/11/28,11
شادآباد.منطقه18,1398/11/29,14
شادآباد.منطقه18,1398/11/30,12
شادآباد.منطقه18,1398/12/01,6
شادآباد.منطقه18,1398/12/02,9
شادآباد.منطقه18,1398/12/03,11
شادآباد.منطقه18,1398/12/04,7
شادآباد.منطقه18,1398/12/05,5
شادآباد.منطقه18,1398/12/06,5
شادآباد.منطقه18,1398/12/07,4
شادآباد.منطقه18,1398/12/08,9
شادآباد.منطقه18,1398/12/09,11
شادآباد.منطقه18,1398/12/10,14
شادآباد.منطقه18,1398/12/11,9
شادآباد.منطقه18,1398/12/12,3
شادآباد.منطقه18,1398/12/13,3
شادآباد.منطقه18,1398/12/14,10
شادآباد.منطقه18,1398/12/15,11
شادآباد.منطقه18,1398/12/16,7
شادآباد.منطقه18,1398/12/17,10
شادآباد.منطقه18,1398/12/18,9
شادآباد.منطقه18,1398/12/19,8
شادآباد.منطقه18,1398/12/20,11
شادآباد.منطقه18,1398/12/21,12
شادآباد.منطقه18,1398/12/22,8
شادآباد.منطقه18,1398/12/23,11
شادآباد.منطقه18,1398/12/24,7
شادآباد.منطقه18,1398/12/25,6
شادآباد.منطقه18,1398/12/26,8
شادآباد.منطقه18,1398/12/27,5
شادآباد.منطقه18,1398/12/28,10
شادآباد.منطقه18,1398/12/29,5
شادآباد.منطقه18,1399/01/01,4
شادآباد.منطقه18,1399/01/02,3
شادآباد.منطقه18,1399/01/03,4
شادآباد.منطقه18,1399/01/04,3
شادآباد.منطقه18,1399/01/05,4
شادآباد.منطقه18,1399/01/06,6
شادآباد.منطقه18,1399/01/07,3
شادآباد.منطقه18,1399/01/08,4
شادآباد.منطقه18,1399/01/09,5
شادآباد.منطقه18,1399/01/10,4
شادآباد.منطقه18,1399/01/11,4
شادآباد.منطقه18,1399/01/12,2
شادآباد.منطقه18,1399/01/13,3
شادآباد.منطقه18,1399/01/14,3
شادآباد.منطقه18,1399/01/15,4
شادآباد.منطقه18,1399/01/16,4
شادآباد.منطقه18,1399/01/17,3
شادآباد.منطقه18,1399/01/18,6
شادآباد.منطقه18,1399/01/19,6
شادآباد.منطقه18,1399/01/20,4
شادآباد.منطقه18,1399/01/21,4
شادآباد.منطقه18,1399/01/22,5
شادآباد.منطقه18,1399/01/23,6
شادآباد.منطقه18,1399/01/24,5
شادآباد.منطقه18,1399/01/25,5
شادآباد.منطقه18,1399/01/26,4
شادآباد.منطقه18,1399/01/27,5
شادآباد.منطقه18,1399/01/28,4
شادآباد.منطقه18,1399/01/29,5
شادآباد.منطقه18,1399/01/30,4
شادآباد.منطقه18,1399/01/31,5
شادآباد.منطقه18,1399/02/01,4
شادآباد.منطقه18,1399/02/02,4
شادآباد.منطقه18,1399/02/03,3
شادآباد.منطقه18,1399/02/04,6
شادآباد.منطقه18,1399/02/05,7
شادآباد.منطقه18,1399/02/06,9
شادآباد.منطقه18,1399/02/07,5
شادآباد.منطقه18,1399/02/08,5
شادآباد.منطقه18,1399/02/09,5
شادآباد.منطقه18,1399/02/10,3
شادآباد.منطقه18,1399/02/11,3
شادآباد.منطقه18,1399/02/12,4
شادآباد.منطقه18,1399/02/13,5
شادآباد.منطقه18,1399/02/14,4
شادآباد.منطقه18,1399/02/15,7
شادآباد.منطقه18,1399/02/16,7
شادآباد.منطقه18,1399/02/17,6
شادآباد.منطقه18,1399/02/18,3
شادآباد.منطقه18,1399/02/19,2
شادآباد.منطقه18,1399/02/20,5
شادآباد.منطقه18,1399/02/21,6
شادآباد.منطقه18,1399/02/22,5
شادآباد.منطقه18,1399/02/23,4
شادآباد.منطقه18,1399/02/24,6
شادآباد.منطقه18,1399/02/25,6
شادآباد.منطقه18,1399/02/26,5
شادآباد.منطقه18,1399/02/27,7
شادآباد.منطقه18,1399/02/28,6
شادآباد.منطقه18,1399/02/29,11
شادآباد.منطقه18,1399/02/30,30
شادآباد.منطقه18,1399/03/14,5
شادآباد.منطقه18,1399/03/15,3
شادآباد.منطقه18,1399/03/16,3
شادآباد.منطقه18,1399/03/17,4
شادآباد.منطقه18,1399/03/18,
شادآباد.منطقه18,1399/03/19,
شادآباد.منطقه18,1399/03/20,
شادآباد.منطقه18,1399/03/27,6
شادآباد.منطقه18,1399/03/28,9
شادآباد.منطقه18,1399/03/29,9
شادآباد.منطقه18,1399/03/30,10
شادآباد.منطقه18,1399/03/31,9
شادآباد.منطقه18,1399/04/01,4
شادآباد.منطقه18,1399/04/02,5
شادآباد.منطقه18,1399/04/03,8
شادآباد.منطقه18,1399/04/04,10
شادآباد.منطقه18,1399/04/05,6
شادآباد.منطقه18,1399/04/06,3
شادآباد.منطقه18,1399/04/07,4
شادآباد.منطقه18,1399/04/08,6
شادآباد.منطقه18,1399/04/09,6
شادآباد.منطقه18,1399/04/10,7
شادآباد.منطقه18,1399/04/11,9
شادآباد.منطقه18,1399/04/12,5
شادآباد.منطقه18,1399/04/13,5
شادآباد.منطقه18,1399/04/14,7
شادآباد.منطقه18,1399/04/15,9
شادآباد.منطقه18,1399/04/16,8
شادآباد.منطقه18,1399/04/17,9
شادآباد.منطقه18,1399/04/18,7
شادآباد.منطقه18,1399/04/19,5
شادآباد.منطقه18,1399/04/20,5
شادآباد.منطقه18,1399/04/21,6
شادآباد.منطقه18,1399/04/22,5
شادآباد.منطقه18,1399/04/23,5
شادآباد.منطقه18,1399/04/24,4
شادآباد.منطقه18,1399/04/25,5
شادآباد.منطقه18,1399/04/26,5
شادآباد.منطقه18,1399/04/27,7
شادآباد.منطقه18,1399/04/28,8
شادآباد.منطقه18,1399/04/29,9
شادآباد.منطقه18,1399/04/30,8
شادآباد.منطقه18,1399/04/31,7
شادآباد.منطقه18,1399/05/01,7
شادآباد.منطقه18,1399/05/02,6
شادآباد.منطقه18,1399/05/03,4
شادآباد.منطقه18,1399/05/04,3
شادآباد.منطقه18,1399/05/05,5
شادآباد.منطقه18,1399/05/06,8
شادآباد.منطقه18,1399/05/07,7
شادآباد.منطقه18,1399/05/08,9
شادآباد.منطقه18,1399/05/09,6
شادآباد.منطقه18,1399/05/10,4
شادآباد.منطقه18,1399/05/11,5
شادآباد.منطقه18,1399/05/12,7
شادآباد.منطقه18,1399/05/13,7
شادآباد.منطقه18,1399/05/14,4
شادآباد.منطقه18,1399/05/15,5
شادآباد.منطقه18,1399/05/16,4
شادآباد.منطقه18,1399/05/17,4
شادآباد.منطقه18,1399/05/18,5
شادآباد.منطقه18,1399/05/19,10
شادآباد.منطقه18,1399/05/20,8
شادآباد.منطقه18,1399/05/21,8
شادآباد.منطقه18,1399/05/22,8
شادآباد.منطقه18,1399/05/23,6
شادآباد.منطقه18,1399/05/24,4
شادآباد.منطقه18,1399/05/25,4
شادآباد.منطقه18,1399/05/26,3
شادآباد.منطقه18,1399/05/27,4
شادآباد.منطقه18,1399/05/28,7
شادآباد.منطقه18,1399/05/29,8
شادآباد.منطقه18,1399/05/30,11
شادآباد.منطقه18,1399/05/31,9
شادآباد.منطقه18,1399/06/01,8
شادآباد.منطقه18,1399/06/02,5
شادآباد.منطقه18,1399/06/03,5
شادآباد.منطقه18,1399/06/04,4
شادآباد.منطقه18,1399/06/05,9
شادآباد.منطقه18,1399/06/06,17
شادآباد.منطقه18,1399/06/07,15
شادآباد.منطقه18,1399/06/08,11
شادآباد.منطقه18,1399/06/09,7
شادآباد.منطقه18,1399/06/10,9
شادآباد.منطقه18,1399/06/11,12
شادآباد.منطقه18,1399/06/12,19
شادآباد.منطقه18,1399/06/13,11
شادآباد.منطقه18,1399/06/14,11
شادآباد.منطقه18,1399/06/15,8
شادآباد.منطقه18,1399/06/16,9
شادآباد.منطقه18,1399/06/17,8
شادآباد.منطقه18,1399/06/18,8
شادآباد.منطقه18,1399/06/19,8
شادآباد.منطقه18,1399/06/20,7
شادآباد.منطقه18,1399/06/21,7
شادآباد.منطقه18,1399/06/22,9
شادآباد.منطقه18,1399/06/23,7
شادآباد.منطقه18,1399/06/24,5
شادآباد.منطقه18,1399/06/25,8
شادآباد.منطقه18,1399/06/26,8
شادآباد.منطقه18,1399/06/27,10
شادآباد.منطقه18,1399/06/28,12
شادآباد.منطقه18,1399/06/29,11
شادآباد.منطقه18,1399/06/30,
شادآباد.منطقه18,1399/06/31,11
شادآباد.منطقه18,1399/07/01,8
شادآباد.منطقه18,1399/07/02,8
شادآباد.منطقه18,1399/07/03,10
شادآباد.منطقه18,1399/07/04,9
شادآباد.منطقه18,1399/07/05,9
شادآباد.منطقه18,1399/07/06,8
شادآباد.منطقه18,1399/07/07,4
شادآباد.منطقه18,1399/07/08,10
شادآباد.منطقه18,1399/07/09,11
شادآباد.منطقه18,1399/07/10,9
شادآباد.منطقه18,1399/07/11,9
شادآباد.منطقه18,1399/07/12,8
شادآباد.منطقه18,1399/07/13,7
شادآباد.منطقه18,1399/07/14,4
شادآباد.منطقه18,1399/07/15,7
شادآباد.منطقه18,1399/07/16,6
شادآباد.منطقه18,1399/07/17,6
شادآباد.منطقه18,1399/07/18,5
شادآباد.منطقه18,1399/07/19,7
شادآباد.منطقه18,1399/07/20,10
شادآباد.منطقه18,1399/07/21,10
شادآباد.منطقه18,1399/07/22,10
شادآباد.منطقه18,1399/07/23,9
شادآباد.منطقه18,1399/07/24,9
شادآباد.منطقه18,1399/07/25,9
شادآباد.منطقه18,1399/07/26,8
شادآباد.منطقه18,1399/07/27,10
شادآباد.منطقه18,1399/07/28,9
شادآباد.منطقه18,1399/07/29,11
شادآباد.منطقه18,1399/07/30,10
شادآباد.منطقه18,1399/08/01,7
شادآباد.منطقه18,1399/08/02,10
شادآباد.منطقه18,1399/08/03,12
شادآباد.منطقه18,1399/08/04,9
شادآباد.منطقه18,1399/08/05,10
شادآباد.منطقه18,1399/08/06,10
شادآباد.منطقه18,1399/08/07,11
شادآباد.منطقه18,1399/08/08,7
شادآباد.منطقه18,1399/08/09,7
شادآباد.منطقه18,1399/08/10,11
شادآباد.منطقه18,1399/08/11,12
شادآباد.منطقه18,1399/08/12,10
شادآباد.منطقه18,1399/08/13,14
شادآباد.منطقه18,1399/08/14,13
شادآباد.منطقه18,1399/08/15,12
شادآباد.منطقه18,1399/08/16,11
شادآباد.منطقه18,1399/08/17,8
شادآباد.منطقه18,1399/08/18,3
شادآباد.منطقه18,1399/08/19,8
شادآباد.منطقه18,1399/08/20,7
شادآباد.منطقه18,1399/08/21,6
شادآباد.منطقه18,1399/08/22,7
شادآباد.منطقه18,1399/08/23,4
شادآباد.منطقه18,1399/08/24,7
شادآباد.منطقه18,1399/08/25,7
شادآباد.منطقه18,1399/08/26,12
شادآباد.منطقه18,1399/08/27,8
شادآباد.منطقه18,1399/08/28,10
شادآباد.منطقه18,1399/08/29,10
شادآباد.منطقه18,1399/08/30,13
شادآباد.منطقه18,1399/09/01,6
شادآباد.منطقه18,1399/09/02,5
شادآباد.منطقه18,1399/09/03,28
شادآباد.منطقه18,1399/09/04,13
شادآباد.منطقه18,1399/09/05,7
شادآباد.منطقه18,1399/09/06,20
شادآباد.منطقه18,1399/09/07,7
شادآباد.منطقه18,1399/09/08,27
